LocationType,Location,TimeFrame,DataFormat,Data
County,Haywood,2012,Percent,0.60199
County,Haywood,2011,Number,667
County,Haywood,2011,Percent,0.5563
County,Haywood,2010,Number,795
County,Haywood,2010,Percent,0.65217
County,Haywood,2016,Number,528
County,Haywood,2016,Percent,0.49254
County,Haywood,2017,Number,478
County,Haywood,2017,Percent,0.47752
County,Haywood,2018,Number,477
County,Haywood,2018,Percent,0.49584
County,Haywood,2019,Number,439
County,Haywood,2019,Percent,0.45634
County,Henderson,1999,Percent,0.265
County,Henderson,2000,Percent,0.231
County,Henderson,2001,Percent,0.219
County,Henderson,2002,Percent,0.245
County,Henderson,2003,Percent,0.257
County,Henderson,2004,Percent,0.253
County,Henderson,2005,Percent,0.268
County,Henderson,2006,Percent,0.267
County,Henderson,2007,Percent,0.22672
County,Henderson,2008,Percent,0.25385
County,Henderson,1999,Number,488
County,Henderson,2000,Number,430
County,Henderson,2001,Number,441
County,Henderson,2002,Number,495
County,Henderson,2003,Number,520
County,Henderson,2004,Number,517
County,Henderson,2005,Number,551
County,Henderson,2006,Number,552
County,Henderson,2007,Number,470
County,Henderson,2008,Number,528
County,Henderson,2009,Number,525
County,Henderson,2009,Percent,0.2513
County,Henderson,2015,Number,626
County,Henderson,2015,Percent,0.38241
County,Henderson,2014,Number,667
County,Henderson,2014,Percent,0.40473
County,Henderson,2013,Number,833
County,Henderson,2013,Percent,0.50241
County,Henderson,2012,Number,795
County,Henderson,2012,Percent,0.45299
County,Henderson,2011,Number,782
County,Henderson,2011,Percent,0.43883
County,Henderson,2010,Number,786
County,Henderson,2010,Percent,0.43187
County,Henderson,2016,Number,641
County,Henderson,2016,Percent,0.39888
County,Henderson,2017,Number,539
County,Henderson,2017,Percent,0.34136
County,Henderson,2018,Number,555
County,Henderson,2018,Percent,0.34472
County,Henderson,2019,Number,533
County,Henderson,2019,Percent,0.33106
County,Henry,1999,Percent,0.339
County,Henry,2000,Percent,0.313
County,Henry,2001,Percent,0.314
County,Henry,2002,Percent,0.342
County,Henry,2003,Percent,0.333
County,Henry,2004,Percent,0.309
County,Henry,2005,Percent,0.323
County,Henry,2006,Percent,0.322
County,Henry,2007,Percent,0.30894
County,Henry,2008,Percent,0.32704
County,Henry,1999,Number,704
County,Henry,2000,Number,655
County,Henry,2001,Number,671
County,Henry,2002,Number,733
County,Henry,2003,Number,715
County,Henry,2004,Number,664
County,Henry,2005,Number,696
County,Henry,2006,Number,695
County,Henry,2007,Number,684
County,Henry,2008,Number,727
County,Henry,2009,Number,750
County,Henry,2009,Percent,0.3362
County,Henry,2015,Number,798
County,Henry,2015,Percent,0.49381
County,Henry,2014,Number,799
County,Henry,2014,Percent,0.49751
County,Henry,2013,Number,920
County,Henry,2013,Percent,0.55355
County,Henry,2012,Number,921
County,Henry,2012,Percent,0.52449
County,Henry,2011,Number,942
County,Henry,2011,Percent,0.51616
County,Henry,2010,Number,1044
County,Henry,2010,Percent,0.54545
County,Henry,2016,Number,794
County,Henry,2016,Percent,0.47745
County,Henry,2017,Number,683
County,Henry,2017,Percent,0.3923
County,Henry,2018,Number,719
County,Henry,2018,Percent,0.42772
County,Henry,2019,Number,616
County,Henry,2019,Percent,0.36645
County,Hickman,1999,Percent,0.227
County,Hickman,2000,Percent,0.231
County,Hickman,2001,Percent,0.21
County,Hickman,2002,Percent,0.23
County,Hickman,2003,Percent,0.205
County,Hickman,2004,Percent,0.19
County,Hickman,2005,Percent,0.179
County,Hickman,2006,Percent,0.177
County,Hickman,2007,Percent,0.18638
County,Hickman,2008,Percent,0.18686
County,Hickman,1999,Number,343
County,Hickman,2000,Number,353
County,Hickman,2001,Number,376
County,Hickman,2002,Number,417
County,Hickman,2003,Number,379
County,Hickman,2004,Number,356
County,Hickman,2005,Number,343
County,Hickman,2006,Number,342
County,Hickman,2007,Number,312
County,Hickman,2008,Number,316
County,Hickman,2009,Number,326
County,Hickman,2009,Percent,0.1901
County,Hickman,2015,Number,398
County,Hickman,2015,Percent,0.29072
County,Hickman,2014,Number,382
County,Hickman,2014,Percent,0.28657
County,Hickman,2013,Number,496
County,Hickman,2013,Percent,0.37293
County,Hickman,2012,Number,533
County,Hickman,2012,Percent,0.41641
County,Hickman,2011,Number,467
County,Hickman,2011,Percent,0.35299
County,Hickman,2010,Number,470
County,Hickman,2010,Percent,0.33837
County,Hickman,2016,Number,387
County,Hickman,2016,Percent,0.26561
County,Hickman,2017,Number,361
County,Hickman,2017,Percent,0.24965
County,Hickman,2018,Number,387
County,Hickman,2018,Percent,0.27842
County,Hickman,2019,Number,339
County,Hickman,2019,Percent,0.24388
County,Houston,1999,Percent,0.381
County,Houston,2000,Percent,0.338
County,Houston,2001,Percent,0.341
County,Houston,2002,Percent,0.348
County,Houston,2003,Percent,0.323
County,Houston,2004,Percent,0.323
County,Houston,2005,Percent,0.317
County,Houston,2006,Percent,0.314
County,Houston,2007,Percent,0.33437
County,Houston,2008,Percent,0.35449
County,Houston,1999,Number,227
County,Houston,2000,Number,204
County,Houston,2001,Number,217
County,Houston,2002,Number,231
County,Houston,2003,Number,219
County,Houston,2004,Number,222
County,Houston,2005,Number,219
County,Houston,2006,Number,219
County,Houston,2007,Number,215
County,Houston,2008,Number,230
County,Houston,2009,Number,234
County,Houston,2009,Percent,0.3566
County,Houston,2015,Number,244
County,Houston,2015,Percent,0.58937
County,Houston,2014,Number,225
County,Houston,2014,Percent,0.54612
County,Houston,2013,Number,256
County,Houston,2013,Percent,0.59122
County,Houston,2012,Number,311
County,Houston,2012,Percent,0.66453
County,Houston,2011,Number,336
County,Houston,2011,Percent,0.68852
County,Houston,2010,Number,313
County,Houston,2010,Percent,0.66173
County,Houston,2016,Number,239
County,Houston,2016,Percent,0.59158
County,Houston,2017,Number,221
County,Houston,2017,Percent,0.51756
County,Houston,2018,Number,239
County,Houston,2018,Percent,0.55452
County,Houston,2019,Number,225
County,Houston,2019,Percent,0.52204
County,Humphreys,1999,Percent,0.259
County,Humphreys,2000,Percent,0.279
County,Humphreys,2001,Percent,0.288
County,Humphreys,2002,Percent,0.289
County,Humphreys,2003,Percent,0.277
County,Humphreys,2004,Percent,0.295
County,Humphreys,2005,Percent,0.306
County,Humphreys,2006,Percent,0.304
County,Humphreys,2007,Percent,0.28739
County,Humphreys,2008,Percent,0.27062
County,Humphreys,1999,Number,337
County,Humphreys,2000,Number,366
County,Humphreys,2001,Number,379
County,Humphreys,2002,Number,383
County,Humphreys,2003,Number,370
County,Humphreys,2004,Number,398
County,Humphreys,2005,Number,417
County,Humphreys,2006,Number,418
County,Humphreys,2007,Number,392
County,Humphreys,2008,Number,374
County,Humphreys,2009,Number,370
County,Humphreys,2009,Percent,0.2655
County,Humphreys,2015,Number,446
County,Humphreys,2015,Percent,0.42967
County,Humphreys,2014,Number,472
County,Humphreys,2014,Percent,0.44403
County,Humphreys,2013,Number,519
County,Humphreys,2013,Percent,0.51032
County,Humphreys,2012,Number,493
County,Humphreys,2012,Percent,0.48381
County,Humphreys,2011,Number,540
County,Humphreys,2011,Percent,0.52376
County,Humphreys,2010,Number,539
County,Humphreys,2010,Percent,0.51777
County,Humphreys,2016,Number,397
County,Humphreys,2016,Percent,0.39542
County,Humphreys,2017,Number,364
County,Humphreys,2017,Percent,0.34899
County,Humphreys,2018,Number,365
County,Humphreys,2018,Percent,0.36103
County,Humphreys,2019,Number,398
County,Humphreys,2019,Percent,0.39367
County,Jackson,1999,Percent,0.328
County,Jackson,2000,Percent,0.291
County,Jackson,2001,Percent,0.284
County,Jackson,2002,Percent,0.295
County,Jackson,2003,Percent,0.28
County,Jackson,2004,Percent,0.272
County,Jackson,2005,Percent,0.282
County,Jackson,2006,Percent,0.279
County,Jackson,2007,Percent,0.33979
County,Jackson,2008,Percent,0.38987
County,Jackson,1999,Number,218
County,Jackson,2000,Number,196
County,Jackson,2001,Number,221
County,Jackson,2002,Number,230
County,Jackson,2003,Number,221
County,Jackson,2004,Number,217
County,Jackson,2005,Number,226
County,Jackson,2006,Number,226
County,Jackson,2007,Number,228
County,Jackson,2008,Number,266
County,Jackson,2009,Number,263
County,Jackson,2009,Percent,0.3846
County,Jackson,2015,Number,226
County,Jackson,2015,Percent,0.44664
County,Jackson,2014,Number,232
County,Jackson,2014,Percent,0.40989
County,Jackson,2013,Number,270
County,Jackson,2013,Percent,0.49908
County,Jackson,2012,Number,297
County,Jackson,2012,Percent,0.57115
County,Jackson,2011,Number,368
County,Jackson,2011,Percent,0.67772
County,Jackson,2010,Number,329
County,Jackson,2010,Percent,0.58645
County,Jackson,2016,Number,224
County,Jackson,2016,Percent,0.41636
County,Jackson,2017,Number,214
County,Jackson,2017,Percent,0.4084
County,Jackson,2018,Number,243
County,Jackson,2018,Percent,0.43627
County,Jackson,2019,Number,193
County,Jackson,2019,Percent,0.3465
County,Jefferson,1999,Percent,0.25
County,Jefferson,2000,Percent,0.243
County,Jefferson,2001,Percent,0.212
County,Jefferson,2002,Percent,0.221
County,Jefferson,2003,Percent,0.221
County,Jefferson,2004,Percent,0.229
County,Jefferson,2005,Percent,0.252
County,Jefferson,2006,Percent,0.248
County,Jefferson,2007,Percent,0.27044
County,Jefferson,2008,Percent,0.27821
County,Jefferson,1999,Number,699
County,Jefferson,2000,Number,688
County,Jefferson,2001,Number,709
County,Jefferson,2002,Number,756
County,Jefferson,2003,Number,773
County,Jefferson,2004,Number,816
County,Jefferson,2005,Number,914
County,Jefferson,2006,Number,915
County,Jefferson,2007,Number,893
County,Jefferson,2008,Number,933
County,Jefferson,2009,Number,957
County,Jefferson,2009,Percent,0.2816
County,Jefferson,2015,Number,1086
County,Jefferson,2015,Percent,0.40267
County,Jefferson,2014,Number,1079
County,Jefferson,2014,Percent,0.39538
County,Jefferson,2013,Number,1251
County,Jefferson,2013,Percent,0.45491
County,Jefferson,2012,Number,1290
County,Jefferson,2012,Percent,0.45891
County,Jefferson,2011,Number,1258
County,Jefferson,2011,Percent,0.43665
County,Jefferson,2010,Number,1376
County,Jefferson,2010,Percent,0.46534
County,Jefferson,2016,Number,997
County,Jefferson,2016,Percent,0.36722
County,Jefferson,2017,Number,887
County,Jefferson,2017,Percent,0.3351
County,Jefferson,2018,Number,899
County,Jefferson,2018,Percent,0.34644
County,Jefferson,2019,Number,834
County,Jefferson,2019,Percent,0.32139
County,Johnson,1999,Percent,0.404
County,Johnson,2000,Percent,0.372
County,Johnson,2001,Percent,0.384
County,Johnson,2002,Percent,0.388
County,Johnson,2003,Percent,0.385
County,Johnson,2004,Percent,0.36
County,Johnson,2005,Percent,0.393
County,Johnson,2006,Percent,0.389
County,Johnson,2007,Percent,0.40625
County,Johnson,2008,Percent,0.41675
County,Johnson,1999,Number,419
County,Johnson,2000,Number,385
County,Johnson,2001,Number,401
County,Johnson,2002,Number,408
County,Johnson,2003,Number,410
County,Johnson,2004,Number,387
County,Johnson,2005,Number,426
County,Johnson,2006,Number,426
County,Johnson,2007,Number,403
County,Johnson,2008,Number,417
County,Johnson,2009,Number,444
County,Johnson,2009,Percent,0.4404
County,Johnson,2015,Number,436
County,Johnson,2015,Percent,0.54296
County,Johnson,2014,Number,470
County,Johnson,2014,Percent,0.61761
County,Johnson,2013,Number,501
County,Johnson,2013,Percent,0.63338
County,Johnson,2012,Number,537
County,Johnson,2012,Percent,0.64543
County,Johnson,2011,Number,582
County,Johnson,2011,Percent,0.67753
County,Johnson,2010,Number,654
County,Johnson,2010,Percent,0.72586
County,Johnson,2016,Number,441
County,Johnson,2016,Percent,0.5795
County,Johnson,2017,Number,435
County,Johnson,2017,Percent,0.57846
County,Johnson,2018,Number,435
County,Johnson,2018,Percent,0.58311
County,Johnson,2019,Number,389
County,Johnson,2019,Percent,0.52145
County,Knox,1999,Percent,0.208
County,Knox,2000,Percent,0.137
County,Knox,2001,Percent,0.196
County,Knox,2002,Percent,0.208
County,Knox,2003,Percent,0.195
County,Knox,2004,Percent,0.164
County,Knox,2005,Percent,0.155
County,Knox,2006,Percent,0.155
County,Knox,2007,Percent,0.14518
County,Knox,2008,Percent,0.15903
County,Knox,1999,Number,6055
County,Knox,2000,Number,4047
County,Knox,2001,Number,5557
County,Knox,2002,Number,5889
County,Knox,2003,Number,5534
County,Knox,2004,Number,4686
County,Knox,2005,Number,4447
County,Knox,2006,Number,4450
County,Knox,2007,Number,4408
County,Knox,2008,Number,4841
County,Knox,2009,Number,5185
County,Knox,2009,Percent,0.1699
County,Knox,2015,Number,6545
County,Knox,2015,Percent,0.25228
County,Knox,2014,Number,6543
County,Knox,2014,Percent,0.24997
County,Knox,2013,Number,7138
County,Knox,2013,Percent,0.27385
County,Knox,2012,Number,7116
County,Knox,2012,Percent,0.27479
County,Knox,2011,Number,7080
County,Knox,2011,Percent,0.27307
County,Knox,2010,Number,7197
County,Knox,2010,Percent,0.27503
County,Knox,2016,Number,6355
County,Knox,2016,Percent,0.24069
County,Knox,2017,Number,5771
County,Knox,2017,Percent,0.21642
County,Knox,2018,Number,5944
County,Knox,2018,Percent,0.22425
County,Knox,2019,Number,5691
County,Knox,2019,Percent,0.21471
County,Lake,1999,Percent,0.884
County,Lake,2000,Percent,0.614
County,Lake,2001,Percent,0.667
County,Lake,2002,Percent,0.675
County,Lake,2003,Percent,0.604
County,Lake,2004,Percent,0.564
County,Lake,2005,Percent,0.571
County,Lake,2006,Percent,0.573
County,Lake,2007,Percent,0.5534
County,Lake,2008,Percent,0.57886
County,Lake,1999,Number,455
County,Lake,2000,Number,315
County,Lake,2001,Number,310
County,Lake,2002,Number,321
County,Lake,2003,Number,288
County,Lake,2004,Number,268
County,Lake,2005,Number,272
County,Lake,2006,Number,273
County,Lake,2007,Number,228
County,Lake,2008,Number,237
County,Lake,2009,Number,237
County,Lake,2009,Percent,0.577
County,Lake,2015,Number,252
County,Lake,2015,Percent,0.75676
County,Lake,2014,Number,265
County,Lake,2014,Percent,0.77485
County,Lake,2013,Number,306
County,Lake,2013,Percent,0.84298
County,Lake,2012,Number,285
County,Lake,2012,Percent,0.8237
County,Lake,2011,Number,315
County,Lake,2011,Percent,0.90517
County,Lake,2010,Number,336
County,Lake,2010,Percent,0.95726
County,Lake,2016,Number,225
County,Lake,2016,Percent,0.72347
County,Lake,2017,Number,208
County,Lake,2017,Percent,0.66242
County,Lake,2018,Number,218
County,Lake,2018,Percent,0.75694
County,Lake,2019,Number,177
County,Lake,2019,Percent,0.61458
County,Lauderdale,1999,Percent,0.319
County,Lauderdale,2000,Percent,0.287
County,Lauderdale,2001,Percent,0.317
County,Lauderdale,2002,Percent,0.33
County,Lauderdale,2003,Percent,0.322
County,Lauderdale,2004,Percent,0.295
County,Lauderdale,2005,Percent,0.309
County,Lauderdale,2006,Percent,0.308
County,Lauderdale,2007,Percent,0.30081
County,Lauderdale,2008,Percent,0.30831
County,Lauderdale,1999,Number,760
County,Lauderdale,2000,Number,699
County,Lauderdale,2001,Number,700
County,Lauderdale,2002,Number,748
County,Lauderdale,2003,Number,737
County,Lauderdale,2004,Number,682
County,Lauderdale,2005,Number,724
County,Lauderdale,2006,Number,724
County,Lauderdale,2007,Number,666
County,Lauderdale,2008,Number,683
County,Lauderdale,2009,Number,787
County,Lauderdale,2009,Percent,0.3549
County,Lauderdale,2015,Number,734
County,Lauderdale,2015,Percent,0.50937
County,Lauderdale,2014,Number,774
County,Lauderdale,2014,Percent,0.50721
County,Lauderdale,2013,Number,949
County,Lauderdale,2013,Percent,0.59128
County,Lauderdale,2012,Number,1071
County,Lauderdale,2012,Percent,0.60852
County,Lauderdale,2011,Number,1102
County,Lauderdale,2011,Percent,0.61633
County,Lauderdale,2010,Number,1125
County,Lauderdale,2010,Percent,0.60322
County,Lauderdale,2016,Number,742
County,Lauderdale,2016,Percent,0.51852
County,Lauderdale,2017,Number,628
County,Lauderdale,2017,Percent,0.41617
County,Lauderdale,2018,Number,670
County,Lauderdale,2018,Percent,0.44846
County,Lauderdale,2019,Number,536
County,Lauderdale,2019,Percent,0.35877
County,Lawrence,1999,Percent,0.205
County,Lawrence,2000,Percent,0.207
County,Lawrence,2001,Percent,0.251
County,Lawrence,2002,Percent,0.285
County,Lawrence,2003,Percent,0.286
County,Lawrence,2004,Percent,0.281
County,Lawrence,2005,Percent,0.27
County,Lawrence,2006,Percent,0.268
County,Lawrence,2007,Percent,0.24586
County,Lawrence,2008,Percent,0.2613
County,Lawrence,1999,Number,746
County,Lawrence,2000,Number,764
County,Lawrence,2001,Number,817
County,Lawrence,2002,Number,933
County,Lawrence,2003,Number,940
County,Lawrence,2004,Number,926
County,Lawrence,2005,Number,895
County,Lawrence,2006,Number,893
County,Lawrence,2007,Number,831
County,Lawrence,2008,Number,887
County,Lawrence,2009,Number,896
County,Lawrence,2009,Percent,0.2631
County,Lawrence,2015,Number,1007
County,Lawrence,2015,Percent,0.34217
County,Lawrence,2014,Number,1016
County,Lawrence,2014,Percent,0.35537
County,Lawrence,2013,Number,1302
County,Lawrence,2013,Percent,0.45652
County,Lawrence,2012,Number,1300
County,Lawrence,2012,Percent,0.45969
County,Lawrence,2011,Number,1293
County,Lawrence,2011,Percent,0.45528
County,Lawrence,2010,Number,1279
County,Lawrence,2010,Percent,0.45532
County,Lawrence,2016,Number,1002
County,Lawrence,2016,Percent,0.33851
County,Lawrence,2017,Number,880
County,Lawrence,2017,Percent,0.30716
County,Lawrence,2018,Number,939
County,Lawrence,2018,Percent,0.32514
County,Lawrence,2019,Number,968
County,Lawrence,2019,Percent,0.33518
County,Lewis,1999,Percent,0.285
County,Lewis,2000,Percent,0.332
County,Lewis,2001,Percent,0.355
County,Lewis,2002,Percent,0.364
County,Lewis,2003,Percent,0.382
County,Lewis,2004,Percent,0.389
County,Lewis,2005,Percent,0.367
County,Lewis,2006,Percent,0.363
County,Lewis,2007,Percent,0.34555
County,Lewis,2008,Percent,0.35091
County,Lewis,1999,Number,263
County,Lewis,2000,Number,311
County,Lewis,2001,Number,318
County,Lewis,2002,Number,336
County,Lewis,2003,Number,358
County,Lewis,2004,Number,371
County,Lewis,2005,Number,356
County,Lewis,2006,Number,356
County,Lewis,2007,Number,330
County,Lewis,2008,Number,339
County,Lewis,2009,Number,338
County,Lewis,2009,Percent,0.3456
County,Lewis,2015,Number,333
County,Lewis,2015,Percent,0.49115
County,Lewis,2014,Number,341
County,Lewis,2014,Percent,0.49065
County,Lewis,2013,Number,432
County,Lewis,2013,Percent,0.6506
County,Lewis,2012,Number,416
County,Lewis,2012,Percent,0.60203
County,Lewis,2011,Number,398
County,Lewis,2011,Percent,0.55278
County,Lewis,2010,Number,451
County,Lewis,2010,Percent,0.62121
County,Lewis,2016,Number,308
County,Lewis,2016,Percent,0.45029
County,Lewis,2017,Number,288
County,Lewis,2017,Percent,0.43049
County,Lewis,2018,Number,289
County,Lewis,2018,Percent,0.42688
County,Lewis,2019,Number,293
County,Lewis,2019,Percent,0.43279
County,Lincoln,1999,Percent,0.205
County,Lincoln,2000,Percent,0.197
County,Lincoln,2001,Percent,0.208
County,Lincoln,2002,Percent,0.219
County,Lincoln,2003,Percent,0.224
County,Lincoln,2004,Percent,0.243
County,Lincoln,2005,Percent,0.253
County,Lincoln,2006,Percent,0.251
County,Lincoln,2007,Percent,0.23593
County,Lincoln,2008,Percent,0.26371
County,Lincoln,1999,Number,508
County,Lincoln,2000,Number,496
County,Lincoln,2001,Number,480
County,Lincoln,2002,Number,515
County,Lincoln,2003,Number,533
County,Lincoln,2004,Number,585
County,Lincoln,2005,Number,619
County,Lincoln,2006,Number,618
County,Lincoln,2007,Number,587
County,Lincoln,2008,Number,662
County,Lincoln,2009,Number,709
County,Lincoln,2009,Percent,0.28
County,Lincoln,2015,Number,634
County,Lincoln,2015,Percent,0.35047
County,Lincoln,2014,Number,637
County,Lincoln,2014,Percent,0.33597
County,Lincoln,2013,Number,900
County,Lincoln,2013,Percent,0.47393
County,Lincoln,2012,Number,945
County,Lincoln,2012,Percent,0.46575
County,Lincoln,2011,Number,948
County,Lincoln,2011,Percent,0.44528
County,Lincoln,2010,Number,1054
County,Lincoln,2010,Percent,0.48978
County,Lincoln,2016,Number,647
County,Lincoln,2016,Percent,0.36678
County,Lincoln,2017,Number,541
County,Lincoln,2017,Percent,0.29628
County,Lincoln,2018,Number,637
County,Lincoln,2018,Percent,0.33955
County,Lincoln,2019,Number,589
County,Lincoln,2019,Percent,0.31397
County,Loudon,1999,Percent,0.237
County,Loudon,2000,Percent,0.21
County,Loudon,2001,Percent,0.222
County,Loudon,2002,Percent,0.243
County,Loudon,2003,Percent,0.246
County,Loudon,2004,Percent,0.259
County,Loudon,2005,Percent,0.28
County,Loudon,2006,Percent,0.28
County,Loudon,2007,Percent,0.26913
County,Loudon,2008,Percent,0.28887
County,Loudon,1999,Number,684
County,Loudon,2000,Number,611
County,Loudon,2001,Number,626
County,Loudon,2002,Number,669
County,Loudon,2003,Number,678
County,Loudon,2004,Number,717
County,Loudon,2005,Number,776
County,Loudon,2006,Number,778
County,Loudon,2007,Number,823
County,Loudon,2008,Number,887
County,Loudon,2009,Number,892
County,Loudon,2009,Percent,0.2895
County,Loudon,2015,Number,1017
County,Loudon,2015,Percent,0.38699
County,Loudon,2014,Number,1038
County,Loudon,2014,Percent,0.3892
County,Loudon,2013,Number,1166
County,Loudon,2013,Percent,0.44217
County,Loudon,2012,Number,1167
County,Loudon,2012,Percent,0.45391
County,Loudon,2011,Number,1132
County,Loudon,2011,Percent,0.43893
County,Loudon,2010,Number,1197
County,Loudon,2010,Percent,0.46758
County,Loudon,2016,Number,1004
County,Loudon,2016,Percent,0.37887
County,Loudon,2017,Number,876
County,Loudon,2017,Percent,0.31751
County,Loudon,2018,Number,894
County,Loudon,2018,Percent,0.32263
County,Loudon,2019,Number,826
County,Loudon,2019,Percent,0.29809
County,Macon,1999,Percent,0.19
County,Macon,2000,Percent,0.205
County,Macon,2001,Percent,0.188
County,Macon,2002,Percent,0.214
County,Macon,2003,Percent,0.207
County,Macon,2004,Percent,0.251
County,Macon,2005,Percent,0.262
County,Macon,2006,Percent,0.52
County,Macon,2007,Percent,0.31216
County,Macon,2008,Percent,0.32894
County,Macon,1999,Number,297
County,Macon,2000,Number,325
County,Macon,2001,Number,335
County,Macon,2002,Number,379
County,Macon,2003,Number,369
County,Macon,2004,Number,452
County,Macon,2005,Number,477
County,Macon,2006,Number,953
County,Macon,2007,Number,511
County,Macon,2008,Number,543
County,Macon,2009,Number,581
County,Macon,2009,Percent,0.3498
County,Macon,2015,Number,793
County,Macon,2015,Percent,0.4874
County,Macon,2014,Number,820
County,Macon,2014,Percent,0.50868
County,Macon,2013,Number,855
County,Macon,2013,Percent,0.53073
County,Macon,2012,Number,828
County,Macon,2012,Percent,0.52438
County,Macon,2011,Number,949
County,Macon,2011,Percent,0.60523
County,Macon,2010,Number,852
County,Macon,2010,Percent,0.55942
County,Macon,2016,Number,720
County,Macon,2016,Percent,0.43217
County,Macon,2017,Number,647
County,Macon,2017,Percent,0.37903
County,Macon,2018,Number,641
County,Macon,2018,Percent,0.37333
County,Macon,2019,Number,621
County,Macon,2019,Percent,0.36168
County,Madison,1999,Percent,0.252
County,Madison,2000,Percent,0.213
County,Madison,2001,Percent,0.269
County,Madison,2002,Percent,0.288
County,Madison,2003,Percent,0.282
County,Madison,2004,Percent,0.274
County,Madison,2005,Percent,0.297
County,Madison,2006,Percent,0.072
County,Madison,2007,Percent,0.29298
County,Madison,2008,Percent,0.29447
County,Madison,1999,Number,2004
County,Madison,2000,Number,1722
County,Madison,2001,Number,2088
County,Madison,2002,Number,2244
County,Madison,2003,Number,2214
County,Madison,2004,Number,2164
County,Madison,2005,Number,2362
County,Madison,2006,Number,574
County,Madison,2007,Number,2340
County,Madison,2008,Number,2364
County,Madison,2009,Number,2347
County,Madison,2009,Percent,0.2908
County,Madison,2015,Number,2696
County,Madison,2015,Percent,0.42211
County,Madison,2014,Number,2576
County,Madison,2014,Percent,0.39637
County,Madison,2013,Number,3088
County,Madison,2013,Percent,0.47167
County,Madison,2012,Number,3183
County,Madison,2012,Percent,0.47728
County,Madison,2011,Number,3003
County,Madison,2011,Percent,0.44801
County,Madison,2010,Number,3593
County,Madison,2010,Percent,0.54071
County,Madison,2016,Number,2657
County,Madison,2016,Percent,0.42779
County,Madison,2017,Number,2272
County,Madison,2017,Percent,0.37173
County,Madison,2018,Number,2401
County,Madison,2018,Percent,0.39771
County,Madison,2019,Number,2130
County,Madison,2019,Percent,0.35282
County,Marion,1999,Percent,0.24
County,Marion,2000,Percent,0.235
County,Marion,2001,Percent,0.254
County,Marion,2002,Percent,0.244
County,Marion,2003,Percent,0.239
County,Marion,2004,Percent,0.274
County,Marion,2005,Percent,0.28
County,Marion,2006,Percent,0.234
County,Marion,2007,Percent,0.27964
County,Marion,2008,Percent,0.30644
County,Marion,1999,Number,534
County,Marion,2000,Number,529
County,Marion,2001,Number,508
County,Marion,2002,Number,489
County,Marion,2003,Number,481
County,Marion,2004,Number,554
County,Marion,2005,Number,568
County,Marion,2006,Number,477
County,Marion,2007,Number,552
County,Marion,2008,Number,606
County,Marion,2009,Number,625
County,Marion,2009,Percent,0.3152
County,Marion,2015,Number,723
County,Marion,2015,Percent,0.48072
County,Marion,2014,Number,743
County,Marion,2014,Percent,0.50856
County,Marion,2013,Number,777
County,Marion,2013,Percent,0.53365
County,Marion,2012,Number,846
County,Marion,2012,Percent,0.55548
County,Marion,2011,Number,841
County,Marion,2011,Percent,0.5486
County,Marion,2010,Number,970
County,Marion,2010,Percent,0.61862
County,Marion,2016,Number,644
County,Marion,2016,Percent,0.39901
County,Marion,2017,Number,546
County,Marion,2017,Percent,0.33808
County,Marion,2018,Number,660
County,Marion,2018,Percent,0.40842
County,Marion,2019,Number,783
County,Marion,2019,Percent,0.48453
County,Marshall,1999,Percent,0.215
County,Marshall,2000,Percent,0.219
County,Marshall,2001,Percent,0.231
County,Marshall,2002,Percent,0.243
County,Marshall,2003,Percent,0.239
County,Marshall,2004,Percent,0.219
County,Marshall,2005,Percent,0.232
County,Marshall,2006,Percent,1.035
County,Marshall,2007,Percent,0.23527
County,Marshall,2008,Percent,0.25226
County,Marshall,1999,Number,478
County,Marshall,2000,Number,496
County,Marshall,2001,Number,497
County,Marshall,2002,Number,529
County,Marshall,2003,Number,527
County,Marshall,2004,Number,487
County,Marshall,2005,Number,524
County,Marshall,2006,Number,2360
County,Marshall,2007,Number,523
County,Marshall,2008,Number,567
County,Marshall,2009,Number,607
County,Marshall,2009,Percent,0.2674
County,Marshall,2015,Number,751
County,Marshall,2015,Percent,0.41377
County,Marshall,2014,Number,698
County,Marshall,2014,Percent,0.38929
County,Marshall,2013,Number,880
County,Marshall,2013,Percent,0.48166
County,Marshall,2012,Number,945
County,Marshall,2012,Percent,0.51527
County,Marshall,2011,Number,932
County,Marshall,2011,Percent,0.48796
County,Marshall,2010,Number,926
County,Marshall,2010,Percent,0.46957
County,Marshall,2016,Number,758
County,Marshall,2016,Percent,0.39937
County,Marshall,2017,Number,636
County,Marshall,2017,Percent,0.31485
County,Marshall,2018,Number,724
County,Marshall,2018,Percent,0.34808
County,Marshall,2019,Number,683
County,Marshall,2019,Percent,0.32837
County,Maury,1999,Percent,0.2
County,Maury,2000,Percent,0.185
County,Maury,2001,Percent,0.21
County,Maury,2002,Percent,0.225
County,Maury,2003,Percent,0.228
County,Maury,2004,Percent,0.225
County,Maury,2005,Percent,0.234
County,Maury,2006,Percent,0.093
County,Maury,2007,Percent,0.21076
County,Maury,2008,Percent,0.22297
County,Maury,1999,Number,1245
County,Maury,2000,Number,1171
County,Maury,2001,Number,1214
County,Maury,2002,Number,1317
County,Maury,2003,Number,1347
County,Maury,2004,Number,1346
County,Maury,2005,Number,1419
County,Maury,2006,Number,569
County,Maury,2007,Number,1305
