LocationType,Location,TimeFrame,DataFormat,Data
County,Cumberland,2012,Percent,0.41293
County,Cumberland,2013,Number,4289.08333
County,Cumberland,2013,Percent,0.41001
County,Cumberland,2014,Number,4132
County,Cumberland,2014,Percent,0.39563
County,Cumberland,2015,Number,3891.83333
County,Cumberland,2015,Percent,0.3766
County,Cumberland,2016,Number,3797.58333
County,Cumberland,2016,Percent,0.36748
County,Cumberland,2017,Number,3998.75
County,Cumberland,2017,Percent,0.38284
County,Cumberland,2018,Number,3357.66667
County,Cumberland,2018,Percent,0.32432
County,Cumberland,2019,Number,3345
County,Cumberland,2019,Percent,0.32444
County,Davidson,1999,Percent,0.176
County,Davidson,2000,Percent,0.159
County,Davidson,2001,Percent,0.18
County,Davidson,2002,Percent,0.208
County,Davidson,2003,Percent,0.246
County,Davidson,2004,Percent,0.285
County,Davidson,2005,Percent,0.306
County,Davidson,2006,Percent,0.323
County,Davidson,2007,Percent,0.29648
County,Davidson,2008,Percent,0.316
County,Davidson,2009,Percent,0.39969
County,Davidson,1999,Number,23906
County,Davidson,2000,Number,21912
County,Davidson,2001,Number,22742
County,Davidson,2002,Number,26555
County,Davidson,2003,Number,31573
County,Davidson,2004,Number,36753
County,Davidson,2005,Number,39628
County,Davidson,2006,Number,42098
County,Davidson,2007,Number,42059
County,Davidson,2008,Number,42954
County,Davidson,2009,Number,54698
County,Davidson,2010,Number,64040
County,Davidson,2010,Percent,0.46953
County,Davidson,2011,Number,58467.41667
County,Davidson,2011,Percent,0.41654
County,Davidson,2012,Number,59908
County,Davidson,2012,Percent,0.41838
County,Davidson,2013,Number,60610.16667
County,Davidson,2013,Percent,0.42045
County,Davidson,2014,Number,59506.5
County,Davidson,2014,Percent,0.40899
County,Davidson,2015,Number,56578.08333
County,Davidson,2015,Percent,0.38524
County,Davidson,2016,Number,52680
County,Davidson,2016,Percent,0.3587
County,Davidson,2017,Number,45474.83333
County,Davidson,2017,Percent,0.30891
County,Davidson,2018,Number,40664.16667
County,Davidson,2018,Percent,0.27916
County,Davidson,2019,Number,39400
County,Davidson,2019,Percent,0.27186
County,Decatur,1999,Percent,0.157
County,Decatur,2000,Percent,0.17
County,Decatur,2001,Percent,0.172
County,Decatur,2002,Percent,0.223
County,Decatur,2003,Percent,0.269
County,Decatur,2004,Percent,0.305
County,Decatur,2005,Percent,0.323
County,Decatur,2006,Percent,0.32
County,Decatur,2007,Percent,0.31763
County,Decatur,2008,Percent,0.362
County,Decatur,2009,Percent,0.39081
County,Decatur,1999,Number,372
County,Decatur,2000,Number,403
County,Decatur,2001,Number,439
County,Decatur,2002,Number,567
County,Decatur,2003,Number,685
County,Decatur,2004,Number,775
County,Decatur,2005,Number,823
County,Decatur,2006,Number,812
County,Decatur,2007,Number,802
County,Decatur,2008,Number,864
County,Decatur,2009,Number,931
County,Decatur,2010,Number,1031
County,Decatur,2010,Percent,0.40838
County,Decatur,2011,Number,976.75
County,Decatur,2011,Percent,0.39337
County,Decatur,2012,Number,963
County,Decatur,2012,Percent,0.3929
County,Decatur,2013,Number,925.33333
County,Decatur,2013,Percent,0.39292
County,Decatur,2014,Number,884.33333
County,Decatur,2014,Percent,0.38167
County,Decatur,2015,Number,881.75
County,Decatur,2015,Percent,0.36755
County,Decatur,2016,Number,860.25
County,Decatur,2016,Percent,0.35859
County,Decatur,2017,Number,904
County,Decatur,2017,Percent,0.37202
County,Decatur,2018,Number,747.41667
County,Decatur,2018,Percent,0.30834
County,Decatur,2019,Number,751
County,Decatur,2019,Percent,0.31634
County,DeKalb,1999,Percent,0.192
County,DeKalb,2000,Percent,0.191
County,DeKalb,2001,Percent,0.172
County,DeKalb,2002,Percent,0.198
County,DeKalb,2003,Percent,0.226
County,DeKalb,2004,Percent,0.257
County,DeKalb,2005,Percent,0.28
County,DeKalb,2006,Percent,0.283
County,DeKalb,2007,Percent,0.26171
County,DeKalb,2008,Percent,0.307
County,DeKalb,2009,Percent,0.38243
County,DeKalb,1999,Number,682
County,DeKalb,2000,Number,681
County,DeKalb,2001,Number,696
County,DeKalb,2002,Number,817
County,DeKalb,2003,Number,942
County,DeKalb,2004,Number,1080
County,DeKalb,2005,Number,1189
County,DeKalb,2006,Number,1210
County,DeKalb,2007,Number,1170
County,DeKalb,2008,Number,1312
County,DeKalb,2009,Number,1644
County,DeKalb,2010,Number,1813
County,DeKalb,2010,Percent,0.42242
County,DeKalb,2011,Number,1824.5
County,DeKalb,2011,Percent,0.43575
County,DeKalb,2012,Number,1889.33333
County,DeKalb,2012,Percent,0.45275
County,DeKalb,2013,Number,1839.16667
County,DeKalb,2013,Percent,0.43011
County,DeKalb,2014,Number,1860.41667
County,DeKalb,2014,Percent,0.43417
County,DeKalb,2015,Number,1718.16667
County,DeKalb,2015,Percent,0.41144
County,DeKalb,2016,Number,1566.66667
County,DeKalb,2016,Percent,0.37516
County,DeKalb,2017,Number,1651.41667
County,DeKalb,2017,Percent,0.38757
County,DeKalb,2018,Number,1417.66667
County,DeKalb,2018,Percent,0.33
County,DeKalb,2019,Number,1363
County,DeKalb,2019,Percent,0.31341
County,Dickson,1999,Percent,0.112
County,Dickson,2000,Percent,0.113
County,Dickson,2001,Percent,0.118
County,Dickson,2002,Percent,0.125
County,Dickson,2003,Percent,0.156
County,Dickson,2004,Percent,0.199
County,Dickson,2005,Percent,0.21
County,Dickson,2006,Percent,0.211
County,Dickson,2007,Percent,0.21464
County,Dickson,2008,Percent,0.234
County,Dickson,2009,Percent,0.28826
County,Dickson,1999,Number,1313
County,Dickson,2000,Number,1345
County,Dickson,2001,Number,1361
County,Dickson,2002,Number,1470
County,Dickson,2003,Number,1847
County,Dickson,2004,Number,2378
County,Dickson,2005,Number,2547
County,Dickson,2006,Number,2577
County,Dickson,2007,Number,2713
County,Dickson,2008,Number,2829
County,Dickson,2009,Number,3508
County,Dickson,2010,Number,4064
County,Dickson,2010,Percent,0.32674
County,Dickson,2011,Number,3974.75
County,Dickson,2011,Percent,0.3279
County,Dickson,2012,Number,4058.66667
County,Dickson,2012,Percent,0.33671
County,Dickson,2013,Number,3949.16667
County,Dickson,2013,Percent,0.33479
County,Dickson,2014,Number,3888.83333
County,Dickson,2014,Percent,0.33261
County,Dickson,2015,Number,3715.5
County,Dickson,2015,Percent,0.31267
County,Dickson,2016,Number,3476.08333
County,Dickson,2016,Percent,0.29253
County,Dickson,2017,Number,3452.75
County,Dickson,2017,Percent,0.28343
County,Dickson,2018,Number,2953.58333
County,Dickson,2018,Percent,0.24265
County,Dickson,2019,Number,2821
County,Dickson,2019,Percent,0.23163
County,Dyer,1999,Percent,0.179
County,Dyer,2000,Percent,0.186
County,Dyer,2001,Percent,0.202
County,Dyer,2002,Percent,0.24
County,Dyer,2003,Percent,0.288
County,Dyer,2004,Percent,0.321
County,Dyer,2005,Percent,0.336
County,Dyer,2006,Percent,0.345
County,Dyer,2007,Percent,0.33371
County,Dyer,2008,Percent,0.345
County,Dyer,2009,Percent,0.39574
County,Dyer,1999,Number,1750
County,Dyer,2000,Number,1840
County,Dyer,2001,Number,1940
County,Dyer,2002,Number,2312
County,Dyer,2003,Number,2780
County,Dyer,2004,Number,3115
County,Dyer,2005,Number,3269
County,Dyer,2006,Number,3362
County,Dyer,2007,Number,3307
County,Dyer,2008,Number,3244
County,Dyer,2009,Number,3740
County,Dyer,2010,Number,4096
County,Dyer,2010,Percent,0.42884
County,Dyer,2011,Number,4004.41667
County,Dyer,2011,Percent,0.42897
County,Dyer,2012,Number,4086.91667
County,Dyer,2012,Percent,0.43785
County,Dyer,2013,Number,3995.08333
County,Dyer,2013,Percent,0.43293
County,Dyer,2014,Number,3765.41667
County,Dyer,2014,Percent,0.41524
County,Dyer,2015,Number,3515.33333
County,Dyer,2015,Percent,0.38848
County,Dyer,2016,Number,3426.25
County,Dyer,2016,Percent,0.37863
County,Dyer,2017,Number,3550.08333
County,Dyer,2017,Percent,0.40214
County,Dyer,2018,Number,3134.75
County,Dyer,2018,Percent,0.35521
County,Dyer,2019,Number,3288
County,Dyer,2019,Percent,0.37719
County,Fayette,1999,Percent,0.147
County,Fayette,2000,Percent,0.149
County,Fayette,2001,Percent,0.165
County,Fayette,2002,Percent,0.187
County,Fayette,2003,Percent,0.219
County,Fayette,2004,Percent,0.239
County,Fayette,2005,Percent,0.264
County,Fayette,2006,Percent,0.271
County,Fayette,2007,Percent,0.21653
County,Fayette,2008,Percent,0.254
County,Fayette,2009,Percent,0.28301
County,Fayette,1999,Number,1207
County,Fayette,2000,Number,1230
County,Fayette,2001,Number,1223
County,Fayette,2002,Number,1391
County,Fayette,2003,Number,1637
County,Fayette,2004,Number,1792
County,Fayette,2005,Number,1986
County,Fayette,2006,Number,2049
County,Fayette,2007,Number,2000
County,Fayette,2008,Number,2206
County,Fayette,2009,Number,2468
County,Fayette,2010,Number,2778
County,Fayette,2010,Percent,0.31295
County,Fayette,2011,Number,2770.33333
County,Fayette,2011,Percent,0.32079
County,Fayette,2012,Number,2832.75
County,Fayette,2012,Percent,0.33112
County,Fayette,2013,Number,2841.83333
County,Fayette,2013,Percent,0.34839
County,Fayette,2014,Number,2863.25
County,Fayette,2014,Percent,0.35773
County,Fayette,2015,Number,2754.16667
County,Fayette,2015,Percent,0.35089
County,Fayette,2016,Number,2648.33333
County,Fayette,2016,Percent,0.33741
County,Fayette,2017,Number,2704.5
County,Fayette,2017,Percent,0.35005
County,Fayette,2018,Number,2213.58333
County,Fayette,2018,Percent,0.2918
County,Fayette,2019,Number,2188
County,Fayette,2019,Percent,0.29073
County,Fentress,1999,Percent,0.29
County,Fentress,2000,Percent,0.297
County,Fentress,2001,Percent,0.294
County,Fentress,2002,Percent,0.313
County,Fentress,2003,Percent,0.378
County,Fentress,2004,Percent,0.401
County,Fentress,2005,Percent,0.414
County,Fentress,2006,Percent,0.4
County,Fentress,2007,Percent,0.38063
County,Fentress,2008,Percent,0.409
County,Fentress,2009,Percent,0.44747
County,Fentress,1999,Number,1122
County,Fentress,2000,Number,1146
County,Fentress,2001,Number,1181
County,Fentress,2002,Number,1263
County,Fentress,2003,Number,1524
County,Fentress,2004,Number,1621
County,Fentress,2005,Number,1675
County,Fentress,2006,Number,1620
County,Fentress,2007,Number,1628
County,Fentress,2008,Number,1641
County,Fentress,2009,Number,1799
County,Fentress,2010,Number,1943
County,Fentress,2010,Percent,0.46776
County,Fentress,2011,Number,1971.66667
County,Fentress,2011,Percent,0.48575
County,Fentress,2012,Number,1948.41667
County,Fentress,2012,Percent,0.49616
County,Fentress,2013,Number,1854
County,Fentress,2013,Percent,0.47368
County,Fentress,2014,Number,1782.33333
County,Fentress,2014,Percent,0.46415
County,Fentress,2015,Number,1684.33333
County,Fentress,2015,Percent,0.44116
County,Fentress,2016,Number,1600.5
County,Fentress,2016,Percent,0.4192
County,Fentress,2017,Number,1768.25
County,Fentress,2017,Percent,0.46301
County,Fentress,2018,Number,1347.66667
County,Fentress,2018,Percent,0.35653
County,Fentress,2019,Number,1343
County,Fentress,2019,Percent,0.35909
County,Franklin,1999,Percent,0.122
County,Franklin,2000,Percent,0.116
County,Franklin,2001,Percent,0.119
County,Franklin,2002,Percent,0.133
County,Franklin,2003,Percent,0.156
County,Franklin,2004,Percent,0.182
County,Franklin,2005,Percent,0.185
County,Franklin,2006,Percent,0.199
County,Franklin,2007,Percent,0.2019
County,Franklin,2008,Percent,0.225
County,Franklin,2009,Percent,0.25239
County,Franklin,1999,Number,1076
County,Franklin,2000,Number,1024
County,Franklin,2001,Number,1074
County,Franklin,2002,Number,1213
County,Franklin,2003,Number,1438
County,Franklin,2004,Number,1685
County,Franklin,2005,Number,1723
County,Franklin,2006,Number,1869
County,Franklin,2007,Number,1938
County,Franklin,2008,Number,2030
County,Franklin,2009,Number,2299
County,Franklin,2010,Number,2703
County,Franklin,2010,Percent,0.30175
County,Franklin,2011,Number,2720.41667
County,Franklin,2011,Percent,0.30498
County,Franklin,2012,Number,2668.91667
County,Franklin,2012,Percent,0.30484
County,Franklin,2013,Number,2529.16667
County,Franklin,2013,Percent,0.28623
County,Franklin,2014,Number,2434.58333
County,Franklin,2014,Percent,0.27612
County,Franklin,2015,Number,2219.58333
County,Franklin,2015,Percent,0.25469
County,Franklin,2016,Number,2081.66667
County,Franklin,2016,Percent,0.23886
County,Franklin,2017,Number,2166.33333
County,Franklin,2017,Percent,0.25228
County,Franklin,2018,Number,1879.16667
County,Franklin,2018,Percent,0.21912
County,Franklin,2019,Number,1939
County,Franklin,2019,Percent,0.22721
County,Gibson,1999,Percent,0.179
County,Gibson,2000,Percent,0.175
County,Gibson,2001,Percent,0.201
County,Gibson,2002,Percent,0.237
County,Gibson,2003,Percent,0.273
County,Gibson,2004,Percent,0.302
County,Gibson,2005,Percent,0.304
County,Gibson,2006,Percent,0.31
County,Gibson,2007,Percent,0.3111
County,Gibson,2008,Percent,0.334
County,Gibson,2009,Percent,0.36261
County,Gibson,1999,Number,2140
County,Gibson,2000,Number,2119
County,Gibson,2001,Number,2314
County,Gibson,2002,Number,2766
County,Gibson,2003,Number,3208
County,Gibson,2004,Number,3574
County,Gibson,2005,Number,3620
County,Gibson,2006,Number,3723
County,Gibson,2007,Number,3727
County,Gibson,2008,Number,3810
County,Gibson,2009,Number,4162
County,Gibson,2010,Number,4666
County,Gibson,2010,Percent,0.37635
County,Gibson,2011,Number,4593.83333
County,Gibson,2011,Percent,0.37704
County,Gibson,2012,Number,4539.25
County,Gibson,2012,Percent,0.37573
County,Gibson,2013,Number,4430.41667
County,Gibson,2013,Percent,0.36976
County,Gibson,2014,Number,4375.75
County,Gibson,2014,Percent,0.3674
County,Gibson,2015,Number,4136
County,Gibson,2015,Percent,0.34847
County,Gibson,2016,Number,3972.25
County,Gibson,2016,Percent,0.33467
County,Gibson,2017,Number,4044.5
County,Gibson,2017,Percent,0.34088
County,Gibson,2018,Number,3625.83333
County,Gibson,2018,Percent,0.30814
County,Gibson,2019,Number,3726
County,Gibson,2019,Percent,0.31819
County,Giles,1999,Percent,0.113
County,Giles,2000,Percent,0.128
County,Giles,2001,Percent,0.145
County,Giles,2002,Percent,0.179
County,Giles,2003,Percent,0.216
County,Giles,2004,Percent,0.245
County,Giles,2005,Percent,0.255
County,Giles,2006,Percent,0.248
County,Giles,2007,Percent,0.25244
County,Giles,2008,Percent,0.28
County,Giles,2009,Percent,0.31797
County,Giles,1999,Number,833
County,Giles,2000,Number,958
County,Giles,2001,Number,1047
County,Giles,2002,Number,1291
County,Giles,2003,Number,1554
County,Giles,2004,Number,1770
County,Giles,2005,Number,1838
County,Giles,2006,Number,1784
County,Giles,2007,Number,1782
County,Giles,2008,Number,1850
County,Giles,2009,Number,2097
County,Giles,2010,Number,2288
County,Giles,2010,Percent,0.35154
County,Giles,2011,Number,2275.5
County,Giles,2011,Percent,0.35383
County,Giles,2012,Number,2250.83333
County,Giles,2012,Percent,0.35893
County,Giles,2013,Number,2219.66667
County,Giles,2013,Percent,0.36496
County,Giles,2014,Number,2109.33333
County,Giles,2014,Percent,0.35097
County,Giles,2015,Number,2044.83333
County,Giles,2015,Percent,0.33928
County,Giles,2016,Number,1902.16667
County,Giles,2016,Percent,0.31561
County,Giles,2017,Number,1807.5
County,Giles,2017,Percent,0.29243
County,Giles,2018,Number,1725.83333
County,Giles,2018,Percent,0.276
County,Giles,2019,Number,1691
County,Giles,2019,Percent,0.27599
County,Grainger,1999,Percent,0.202
County,Grainger,2000,Percent,0.191
County,Grainger,2001,Percent,0.197
County,Grainger,2002,Percent,0.218
County,Grainger,2003,Percent,0.255
County,Grainger,2004,Percent,0.278
County,Grainger,2005,Percent,0.292
County,Grainger,2006,Percent,0.29
County,Grainger,2007,Percent,0.26549
County,Grainger,2008,Percent,0.29
County,Grainger,2009,Percent,0.34664
County,Grainger,1999,Number,916
County,Grainger,2000,Number,868
County,Grainger,2001,Number,932
County,Grainger,2002,Number,1057
County,Grainger,2003,Number,1250
County,Grainger,2004,Number,1375
County,Grainger,2005,Number,1462
County,Grainger,2006,Number,1465
County,Grainger,2007,Number,1395
County,Grainger,2008,Number,1453
County,Grainger,2009,Number,1757
County,Grainger,2010,Number,2021
County,Grainger,2010,Percent,0.40037
County,Grainger,2011,Number,2011.75
County,Grainger,2011,Percent,0.40881
County,Grainger,2012,Number,1966.83333
County,Grainger,2012,Percent,0.40189
County,Grainger,2013,Number,1944.08333
County,Grainger,2013,Percent,0.40705
County,Grainger,2014,Number,1859.5
County,Grainger,2014,Percent,0.3891
County,Grainger,2015,Number,1763.83333
County,Grainger,2015,Percent,0.37689
County,Grainger,2016,Number,1684.41667
County,Grainger,2016,Percent,0.35992
County,Grainger,2017,Number,1784.75
County,Grainger,2017,Percent,0.3799
County,Grainger,2018,Number,1504.66667
County,Grainger,2018,Percent,0.32561
County,Grainger,2019,Number,1463
County,Grainger,2019,Percent,0.3186
County,Greene,1999,Percent,0.173
County,Greene,2000,Percent,0.176
County,Greene,2001,Percent,0.18
County,Greene,2002,Percent,0.199
County,Greene,2003,Percent,0.216
County,Greene,2004,Percent,0.224
County,Greene,2005,Percent,0.241
County,Greene,2006,Percent,0.23
County,Greene,2007,Percent,0.22156
County,Greene,2008,Percent,0.251
County,Greene,2009,Percent,0.30257
County,Greene,1999,Number,2287
County,Greene,2000,Number,2334
County,Greene,2001,Number,2521
County,Greene,2002,Number,2821
County,Greene,2003,Number,3097
County,Greene,2004,Number,3237
County,Greene,2005,Number,3506
County,Greene,2006,Number,3374
County,Greene,2007,Number,3326
County,Greene,2008,Number,3585
County,Greene,2009,Number,4348
County,Greene,2010,Number,4965
County,Greene,2010,Percent,0.34049
County,Greene,2011,Number,5004.33333
County,Greene,2011,Percent,0.34451
County,Greene,2012,Number,4954.91667
County,Greene,2012,Percent,0.34659
County,Greene,2013,Number,4823.91667
County,Greene,2013,Percent,0.35055
County,Greene,2014,Number,4590.83333
County,Greene,2014,Percent,0.33674
County,Greene,2015,Number,3861.75
County,Greene,2015,Percent,0.28416
County,Greene,2016,Number,3952.08333
County,Greene,2016,Percent,0.29081
County,Greene,2017,Number,4126.83333
County,Greene,2017,Percent,0.3058
County,Greene,2018,Number,3476.75
County,Greene,2018,Percent,0.26067
County,Greene,2019,Number,3534
County,Greene,2019,Percent,0.2671
County,Grundy,1999,Percent,0.301
County,Grundy,2000,Percent,0.307
County,Grundy,2001,Percent,0.298
County,Grundy,2002,Percent,0.311
County,Grundy,2003,Percent,0.348
County,Grundy,2004,Percent,0.368
County,Grundy,2005,Percent,0.384
County,Grundy,2006,Percent,0.409
County,Grundy,2007,Percent,0.40446
County,Grundy,2008,Percent,0.459
County,Grundy,2009,Percent,0.49602
County,Grundy,1999,Number,1067
County,Grundy,2000,Number,1087
County,Grundy,2001,Number,1073
County,Grundy,2002,Number,1132
County,Grundy,2003,Number,1272
County,Grundy,2004,Number,1351
County,Grundy,2005,Number,1416
County,Grundy,2006,Number,1512
County,Grundy,2007,Number,1507
County,Grundy,2008,Number,1628
County,Grundy,2009,Number,1767
County,Grundy,2010,Number,1855
County,Grundy,2010,Percent,0.58544
County,Grundy,2011,Number,1818.08333
County,Grundy,2011,Percent,0.59298
County,Grundy,2012,Number,1798.91667
County,Grundy,2012,Percent,0.59292
County,Grundy,2013,Number,1659
County,Grundy,2013,Percent,0.56602
County,Grundy,2014,Number,1643.25
County,Grundy,2014,Percent,0.57236
County,Grundy,2015,Number,1523.08333
County,Grundy,2015,Percent,0.53143
County,Grundy,2016,Number,1403.41667
County,Grundy,2016,Percent,0.48968
County,Grundy,2017,Number,1519.58333
County,Grundy,2017,Percent,0.5291
County,Grundy,2018,Number,1228.41667
County,Grundy,2018,Percent,0.43484
County,Grundy,2019,Number,1226
County,Grundy,2019,Percent,0.43568
County,Hamblen,1999,Percent,0.156
County,Hamblen,2000,Percent,0.159
County,Hamblen,2001,Percent,0.164
County,Hamblen,2002,Percent,0.179
County,Hamblen,2003,Percent,0.219
County,Hamblen,2004,Percent,0.259
County,Hamblen,2005,Percent,0.277
County,Hamblen,2006,Percent,0.288
County,Hamblen,2007,Percent,0.27274
County,Hamblen,2008,Percent,0.291
County,Hamblen,2009,Percent,0.40382
County,Hamblen,1999,Number,2030
County,Hamblen,2000,Number,2090
County,Hamblen,2001,Number,2220
County,Hamblen,2002,Number,2463
County,Hamblen,2003,Number,3040
County,Hamblen,2004,Number,3614
County,Hamblen,2005,Number,3897
County,Hamblen,2006,Number,4090
County,Hamblen,2007,Number,4105
County,Hamblen,2008,Number,4205
County,Hamblen,2009,Number,5870
County,Hamblen,2010,Number,6863
County,Hamblen,2010,Percent,0.46557
County,Hamblen,2011,Number,5806.16667
County,Hamblen,2011,Percent,0.39409
County,Hamblen,2012,Number,6054.16667
County,Hamblen,2012,Percent,0.41538
County,Hamblen,2013,Number,6174.91667
County,Hamblen,2013,Percent,0.42121
County,Hamblen,2014,Number,6112.75
County,Hamblen,2014,Percent,0.41972
County,Hamblen,2015,Number,5759.66667
County,Hamblen,2015,Percent,0.39485
County,Hamblen,2016,Number,5636.33333
County,Hamblen,2016,Percent,0.38639
County,Hamblen,2017,Number,5496.33333
County,Hamblen,2017,Percent,0.37474
County,Hamblen,2018,Number,4750.41667
County,Hamblen,2018,Percent,0.32294
County,Hamblen,2019,Number,4548
County,Hamblen,2019,Percent,0.30767
County,Hamilton,1999,Percent,0.175
County,Hamilton,2000,Percent,0.164
County,Hamilton,2001,Percent,0.174
County,Hamilton,2002,Percent,0.195
County,Hamilton,2003,Percent,0.226
County,Hamilton,2004,Percent,0.25
County,Hamilton,2005,Percent,0.255
County,Hamilton,2006,Percent,0.263
County,Hamilton,2007,Percent,0.24399
County,Hamilton,2008,Percent,0.262
County,Hamilton,2009,Percent,0.31603
County,Hamilton,1999,Number,12824
County,Hamilton,2000,Number,12174
County,Hamilton,2001,Number,12432
County,Hamilton,2002,Number,13856
County,Hamilton,2003,Number,15950
County,Hamilton,2004,Number,17588
County,Hamilton,2005,Number,17870
County,Hamilton,2006,Number,18380
County,Hamilton,2007,Number,17998
County,Hamilton,2008,Number,18193
County,Hamilton,2009,Number,21889
County,Hamilton,2010,Number,25608
County,Hamilton,2010,Percent,0.35267
County,Hamilton,2011,Number,24528.16667
County,Hamilton,2011,Percent,0.33345
County,Hamilton,2012,Number,24615.5
County,Hamilton,2012,Percent,0.33047
County,Hamilton,2013,Number,24748.58333
County,Hamilton,2013,Percent,0.33161
County,Hamilton,2014,Number,24472.58333
County,Hamilton,2014,Percent,0.32715
County,Hamilton,2015,Number,23316.83333
County,Hamilton,2015,Percent,0.31117
County,Hamilton,2016,Number,22678.58333
County,Hamilton,2016,Percent,0.30266
County,Hamilton,2017,Number,21295.91667
County,Hamilton,2017,Percent,0.28089
County,Hamilton,2018,Number,21313.91667
County,Hamilton,2018,Percent,0.28036
County,Hamilton,2019,Number,21131
County,Hamilton,2019,Percent,0.27623
County,Hancock,1999,Percent,0.315
County,Hancock,2000,Percent,0.343
County,Hancock,2001,Percent,0.373
County,Hancock,2002,Percent,0.401
County,Hancock,2003,Percent,0.423
County,Hancock,2004,Percent,0.438
County,Hancock,2005,Percent,0.459
County,Hancock,2006,Percent,0.445
County,Hancock,2007,Percent,0.43426
County,Hancock,2008,Percent,0.462
County,Hancock,2009,Percent,0.5061
County,Hancock,1999,Number,512
County,Hancock,2000,Number,558
County,Hancock,2001,Number,585
County,Hancock,2002,Number,618
County,Hancock,2003,Number,647
County,Hancock,2004,Number,666
County,Hancock,2005,Number,695
County,Hancock,2006,Number,670
County,Hancock,2007,Number,679
County,Hancock,2008,Number,677
County,Hancock,2009,Number,740
County,Hancock,2010,Number,823
County,Hancock,2010,Percent,0.55019
County,Hancock,2011,Number,803.75
County,Hancock,2011,Percent,0.57166
County,Hancock,2012,Number,781.41667
County,Hancock,2012,Percent,0.55696
County,Hancock,2013,Number,786.66667
County,Hancock,2013,Percent,0.57886
County,Hancock,2014,Number,776.5
County,Hancock,2014,Percent,0.56065
County,Hancock,2015,Number,751.16667
County,Hancock,2015,Percent,0.55601
County,Hancock,2016,Number,767
County,Hancock,2016,Percent,0.56773
County,Hancock,2017,Number,931.91667
County,Hancock,2017,Percent,0.69287
County,Hancock,2018,Number,749.58333
County,Hancock,2018,Percent,0.56445
County,Hancock,2019,Number,756
County,Hancock,2019,Percent,0.55959
County,Hardeman,1999,Percent,0.236
County,Hardeman,2000,Percent,0.215
County,Hardeman,2001,Percent,0.237
County,Hardeman,2002,Percent,0.259
County,Hardeman,2003,Percent,0.287
County,Hardeman,2004,Percent,0.304
County,Hardeman,2005,Percent,0.309
County,Hardeman,2006,Percent,0.307
County,Hardeman,2007,Percent,0.31948
County,Hardeman,2008,Percent,0.358
County,Hardeman,2009,Percent,0.38291
County,Hardeman,1999,Number,1672
County,Hardeman,2000,Number,1541
County,Hardeman,2001,Number,1593
County,Hardeman,2002,Number,1768
County,Hardeman,2003,Number,1976
County,Hardeman,2004,Number,2118
County,Hardeman,2005,Number,2171
County,Hardeman,2006,Number,2175
County,Hardeman,2007,Number,2155
County,Hardeman,2008,Number,2296
County,Hardeman,2009,Number,2482
County,Hardeman,2010,Number,2787
County,Hardeman,2010,Percent,0.48236
County,Hardeman,2011,Number,2823.41667
County,Hardeman,2011,Percent,0.51186
County,Hardeman,2012,Number,2718.25
County,Hardeman,2012,Percent,0.50885
County,Hardeman,2013,Number,2607.08333
County,Hardeman,2013,Percent,0.49801
County,Hardeman,2014,Number,2490.33333
County,Hardeman,2014,Percent,0.48792
County,Hardeman,2015,Number,2329.5
County,Hardeman,2015,Percent,0.46432
County,Hardeman,2016,Number,2234.33333
County,Hardeman,2016,Percent,0.44535
County,Hardeman,2017,Number,2378.16667
County,Hardeman,2017,Percent,0.48366
County,Hardeman,2018,Number,1936.66667
County,Hardeman,2018,Percent,0.39645
County,Hardeman,2019,Number,1902
County,Hardeman,2019,Percent,0.40008
County,Hardin,1999,Percent,0.208
County,Hardin,2000,Percent,0.217
County,Hardin,2001,Percent,0.243
County,Hardin,2002,Percent,0.281
County,Hardin,2003,Percent,0.334
County,Hardin,2004,Percent,0.35
County,Hardin,2005,Percent,0.364
County,Hardin,2006,Percent,0.37
County,Hardin,2007,Percent,0.36066
County,Hardin,2008,Percent,0.374
County,Hardin,2009,Percent,0.40031
County,Hardin,1999,Number,1325
County,Hardin,2000,Number,1399
County,Hardin,2001,Number,1432
County,Hardin,2002,Number,1676
County,Hardin,2003,Number,2006
County,Hardin,2004,Number,2118
County,Hardin,2005,Number,2216
County,Hardin,2006,Number,2263
County,Hardin,2007,Number,2180
County,Hardin,2008,Number,2146
County,Hardin,2009,Number,2312
County,Hardin,2010,Number,2532
County,Hardin,2010,Percent,0.44846
County,Hardin,2011,Number,2479
County,Hardin,2011,Percent,0.45814
County,Hardin,2012,Number,2532.58333
County,Hardin,2012,Percent,0.46658
County,Hardin,2013,Number,2479.91667
County,Hardin,2013,Percent,0.46155
County,Hardin,2014,Number,2344.41667
County,Hardin,2014,Percent,0.44218
County,Hardin,2015,Number,2224.16667
County,Hardin,2015,Percent,0.42148
County,Hardin,2016,Number,2115.58333
County,Hardin,2016,Percent,0.40091
County,Hardin,2017,Number,2294.66667
County,Hardin,2017,Percent,0.4355
County,Hardin,2018,Number,1864.08333
County,Hardin,2018,Percent,0.35608
County,Hardin,2019,Number,1809
County,Hardin,2019,Percent,0.35099
County,Hawkins,1999,Percent,0.199
County,Hawkins,2000,Percent,0.209
County,Hawkins,2001,Percent,0.192
County,Hawkins,2002,Percent,0.202
County,Hawkins,2003,Percent,0.237
County,Hawkins,2004,Percent,0.257
County,Hawkins,2005,Percent,0.271
County,Hawkins,2006,Percent,0.279
County,Hawkins,2007,Percent,0.28496
County,Hawkins,2008,Percent,0.305
County,Hawkins,2009,Percent,0.33639
